,body_neg,body_neu,body_pos,body_com,title_neg,title_neu,title_pos,title_com,Title Length,Body Length,Total Length,Title Emoji,Body Emoji,Title Ellipses,Body Ellipses,Title Hashtags,Body Hashtags,Title Exclamations,Body Exclamations,Status Rank,# Reviews,Target Rating
9364,0.0,1.0,0.0,0.0,0.0,0.602,0.398,0.5106,6,3,9,0,0,0,0,0,0,0,0,3,1,5
9365,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,6,0,0,0,0,0,0,0,0,0,2,1
9366,0.0,1.0,0.0,0.0,0.0,0.244,0.756,0.4754,2,3,5,0,0,0,0,0,0,0,0,3,1,5
9367,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11,3,14,0,0,0,0,0,0,2,0,0,1,1
9368,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6,3,9,0,0,0,0,0,0,0,0,0,1,1
9370,0.0,1.0,0.0,0.0,0.0,0.408,0.592,0.7003,6,3,9,0,0,0,0,0,0,0,0,3,1,5
9371,0.0,1.0,0.0,0.0,0.0,0.263,0.737,0.4215,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9373,0.0,1.0,0.0,0.0,0.0,0.323,0.677,0.6369,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9374,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6,3,9,1,0,0,0,0,0,0,0,0,1,1
9375,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4,3,7,0,0,0,0,0,0,0,0,3,1,5
9376,0.0,1.0,0.0,0.0,0.296,0.704,0.0,-0.2732,6,3,9,0,0,0,0,0,0,0,0,0,1,1
9377,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9378,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,3,5,0,0,0,0,0,0,0,0,0,1,5
9379,0.0,1.0,0.0,0.0,0.0,0.217,0.783,0.802,5,3,8,0,0,0,0,0,0,0,0,0,1,5
9380,0.0,1.0,0.0,0.0,0.0,0.256,0.744,0.4404,2,3,5,0,0,0,0,0,0,0,0,3,1,5
9381,0.0,1.0,0.0,0.0,0.0,0.196,0.804,0.6249,3,3,6,0,0,0,0,0,0,0,0,0,4,4
9382,0.0,1.0,0.0,0.0,0.455,0.545,0.0,-0.3612,4,3,7,0,0,0,0,0,0,0,0,0,1,1
9383,0.0,1.0,0.0,0.0,0.0,0.549,0.451,0.6249,7,3,10,0,0,0,0,0,0,0,0,3,1,5
9384,0.0,1.0,0.0,0.0,0.0,0.567,0.433,0.7469,8,3,11,0,0,0,0,0,0,0,0,0,1,1
9385,0.0,1.0,0.0,0.0,0.0,0.393,0.607,0.4754,5,3,8,1,0,0,0,0,0,0,0,3,1,5
9386,0.0,1.0,0.0,0.0,0.0,0.27,0.73,0.7964,6,3,9,0,0,0,0,0,0,0,0,0,1,5
9387,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6,3,9,0,0,0,0,0,0,0,0,3,1,5
9388,0.0,1.0,0.0,0.0,0.0,0.58,0.42,0.4404,6,3,9,0,0,0,0,0,0,0,0,3,1,5
9389,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9390,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7,3,10,0,0,0,0,0,0,0,0,0,1,5
9391,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,6,0,0,0,0,0,0,0,0,3,1,5
9392,0.0,1.0,0.0,0.0,0.0,0.328,0.672,0.6249,3,3,6,4,0,0,0,0,0,0,0,0,1,5
9393,0.0,1.0,0.0,0.0,0.0,0.323,0.677,0.6369,4,3,7,0,0,0,0,0,0,0,0,0,1,5
9394,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4,3,7,0,0,0,0,0,0,0,0,0,1,5
9395,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,3,5,0,0,0,0,0,0,0,0,0,1,5
9396,0.0,1.0,0.0,0.0,0.0,0.602,0.398,0.5106,7,3,10,0,0,0,0,0,0,0,0,3,1,5
9397,0.0,1.0,0.0,0.0,0.0,0.517,0.483,0.4215,4,3,7,0,0,0,0,0,0,0,0,0,1,5
9398,0.0,1.0,0.0,0.0,0.0,0.66,0.34,0.4754,7,3,10,0,0,0,0,0,0,0,0,3,1,5
9399,0.0,1.0,0.0,0.0,0.0,0.196,0.804,0.6249,2,3,5,0,0,0,0,0,0,0,0,0,1,5
9400,0.0,1.0,0.0,0.0,0.0,0.564,0.436,0.4754,6,3,9,0,0,0,0,0,0,0,0,2,1,4
9401,0.0,1.0,0.0,0.0,0.0,0.417,0.583,0.4215,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9402,0.0,1.0,0.0,0.0,0.0,0.58,0.42,0.4404,6,3,9,0,0,0,0,0,0,0,0,3,2,5
9404,0.0,1.0,0.0,0.0,0.0,0.417,0.583,0.4199,4,3,7,0,0,0,0,0,0,1,0,3,1,5
9405,0.0,1.0,0.0,0.0,0.508,0.492,0.0,-0.4767,6,3,9,0,0,0,0,0,0,0,0,0,1,1
9406,0.0,1.0,0.0,0.0,0.0,0.417,0.583,0.4215,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9407,0.0,1.0,0.0,0.0,0.0,0.408,0.592,0.4404,3,3,6,0,0,0,0,0,0,0,0,3,1,5
9408,0.0,1.0,0.0,0.0,0.0,0.127,0.873,0.7845,3,3,6,0,0,0,0,0,0,0,0,2,1,5
9409,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,6,0,0,0,0,0,0,0,0,3,1,5
9410,0.0,1.0,0.0,0.0,0.0,0.435,0.565,0.3804,3,3,6,0,0,0,0,0,0,0,0,3,1,5
9411,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6,3,9,0,0,0,0,0,0,0,0,0,1,1
9412,0.0,1.0,0.0,0.0,0.0,0.263,0.737,0.4215,2,3,5,0,0,0,0,0,0,0,0,3,1,5
9413,0.0,1.0,0.0,0.0,0.0,0.481,0.519,0.6597,7,3,10,0,0,0,0,0,0,0,0,3,1,5
9414,0.0,1.0,0.0,0.0,0.0,0.274,0.726,0.6486,4,3,7,0,0,0,0,0,0,0,0,0,1,5
9415,0.0,1.0,0.0,0.0,0.0,0.351,0.649,0.5719,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9416,0.0,1.0,0.0,0.0,0.0,0.328,0.672,0.6249,3,3,6,3,0,0,0,0,0,0,0,0,1,5
9418,0.0,1.0,0.0,0.0,0.0,0.256,0.744,0.4404,2,3,5,0,0,0,0,0,0,0,0,0,1,5
9419,0.0,1.0,0.0,0.0,0.0,0.417,0.583,0.6369,4,3,7,0,0,0,0,0,0,0,0,0,1,5
9420,0.0,1.0,0.0,0.0,0.0,0.357,0.643,0.2023,2,3,5,0,0,0,0,0,0,0,0,3,1,5
9421,0.0,1.0,0.0,0.0,0.0,0.323,0.677,0.6369,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9422,0.0,1.0,0.0,0.0,0.0,0.417,0.583,0.6369,4,3,7,0,0,0,0,0,0,0,0,0,1,5
9423,0.0,1.0,0.0,0.0,0.239,0.761,0.0,-0.296,9,3,12,0,0,0,0,0,0,0,0,0,2,5
9424,0.0,1.0,0.0,0.0,0.0,0.3,0.7,0.7906,5,3,8,1,0,0,0,0,0,0,0,3,1,5
9425,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3,8,0,0,0,0,0,0,1,0,0,1,5
9426,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4,3,7,0,0,0,0,0,0,0,0,0,1,1
9427,0.0,1.0,0.0,0.0,0.0,0.543,0.457,0.6369,6,3,9,0,0,0,0,0,0,0,0,0,2,5
9428,0.0,1.0,0.0,0.0,0.0,0.519,0.481,0.5719,6,3,9,0,0,0,0,0,0,0,0,0,1,5
9429,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6784,4,3,7,0,0,0,0,0,0,3,0,0,1,5
9430,0.0,1.0,0.0,0.0,0.0,0.326,0.674,0.7351,5,3,8,0,0,0,0,0,0,0,0,3,1,5
9431,0.0,1.0,0.0,0.0,0.0,0.27,0.73,0.7519,5,3,8,0,0,0,0,0,0,2,0,0,1,5
9432,0.0,1.0,0.0,0.0,0.0,0.385,0.615,0.4927,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9433,0.0,1.0,0.0,0.0,0.0,0.43,0.57,0.6084,7,3,10,0,0,0,0,0,0,3,0,3,1,5
9434,0.0,1.0,0.0,0.0,0.0,0.378,0.622,0.7645,7,3,10,0,0,0,0,0,0,0,0,3,1,5
9435,0.0,1.0,0.0,0.0,0.672,0.328,0.0,-0.6249,3,3,6,0,0,0,0,0,0,0,0,0,2,1
9436,0.0,1.0,0.0,0.0,0.0,0.4,0.6,0.7184,7,3,10,0,0,0,0,0,0,0,0,0,1,5
9437,0.0,1.0,0.0,0.0,0.0,0.26,0.74,0.6908,4,3,7,0,0,0,0,0,0,0,0,0,1,5
9438,0.0,1.0,0.0,0.0,0.0,0.222,0.778,0.7906,4,3,7,0,0,0,0,0,0,0,0,0,1,5
9439,0.0,1.0,0.0,0.0,0.765,0.235,0.0,-0.7579,4,3,7,0,0,0,0,0,0,0,0,0,1,1
9440,0.0,1.0,0.0,0.0,0.0,0.408,0.592,0.4404,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9441,0.0,1.0,0.0,0.0,0.0,0.122,0.878,0.8016,4,3,7,0,0,0,0,0,0,1,0,3,1,5
9442,0.0,1.0,0.0,0.0,0.0,0.417,0.583,0.4215,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9443,0.0,1.0,0.0,0.0,0.0,0.408,0.592,0.4404,4,3,7,0,0,1,0,0,0,0,0,2,1,5
9444,0.0,1.0,0.0,0.0,0.0,0.43,0.57,0.6486,6,3,9,0,0,0,0,0,0,0,0,0,1,5
9445,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3,8,0,0,0,0,0,0,0,0,2,1,5
9446,0.0,1.0,0.0,0.0,0.0,0.213,0.787,0.5719,2,3,5,0,0,0,0,0,0,0,0,0,1,5
9447,0.0,1.0,0.0,0.0,0.0,0.545,0.455,0.3612,4,3,7,0,0,0,0,0,0,0,0,2,1,5
9448,0.0,1.0,0.0,0.0,0.0,0.408,0.592,0.4404,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9449,0.0,1.0,0.0,0.0,0.0,0.23,0.77,0.7716,4,3,7,0,0,0,0,0,0,0,0,0,1,5
9450,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,3,5,0,0,0,0,0,0,0,0,0,1,5
9452,0.0,1.0,0.0,0.0,0.0,0.323,0.677,0.8555,7,3,10,1,0,0,0,0,0,0,0,0,1,5
9453,0.0,1.0,0.0,0.0,0.445,0.136,0.42,-0.0478,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9454,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,6,0,0,0,0,0,0,0,0,2,1,5
9455,0.0,1.0,0.0,0.0,0.0,0.417,0.583,0.6369,5,3,8,0,0,0,0,0,0,0,0,2,1,5
9456,0.0,1.0,0.0,0.0,0.0,0.328,0.672,0.6249,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9457,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7,3,10,0,0,0,0,0,0,0,0,2,1,5
9458,0.0,1.0,0.0,0.0,0.0,0.364,0.636,0.7384,5,3,8,0,0,0,0,0,0,0,0,0,1,5
9460,0.0,1.0,0.0,0.0,0.0,0.239,0.761,0.4926,3,3,6,0,0,0,0,0,0,1,0,2,1,5
9461,0.0,1.0,0.0,0.0,0.0,0.361,0.639,0.6486,6,3,9,1,0,0,0,0,0,0,0,0,1,5
9462,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7,3,10,0,0,0,0,0,0,0,0,0,1,5
9463,0.0,1.0,0.0,0.0,0.0,0.317,0.683,0.8225,7,3,10,0,0,0,0,0,0,0,0,0,1,4
9464,0.0,1.0,0.0,0.0,0.0,0.435,0.565,0.5994,4,3,7,0,0,0,0,0,0,0,0,2,1,5
9465,0.0,1.0,0.0,0.0,0.0,0.408,0.592,0.4404,3,3,6,0,0,0,0,0,0,0,0,2,1,5
9466,0.0,1.0,0.0,0.0,0.0,0.484,0.516,0.4926,5,3,8,0,0,0,0,0,0,1,0,3,1,5
9467,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,6,0,0,0,0,0,0,0,0,2,1,5
9468,0.0,1.0,0.0,0.0,0.0,0.444,0.556,0.3612,4,3,7,0,0,0,0,0,0,0,0,2,1,5
9469,0.0,1.0,0.0,0.0,0.0,0.674,0.326,0.4404,7,3,10,0,0,0,0,0,0,0,0,3,1,5
9470,0.0,1.0,0.0,0.0,0.0,0.323,0.677,0.6369,3,3,6,0,0,0,0,0,0,0,0,0,2,5
9471,0.0,1.0,0.0,0.0,0.437,0.563,0.0,-0.4767,6,3,9,0,0,0,0,0,0,0,0,0,3,2
9472,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3,8,0,0,0,0,0,0,0,0,2,1,5
9473,0.0,1.0,0.0,0.0,0.0,0.337,0.663,0.6028,4,3,7,0,0,0,0,0,0,0,0,2,1,5
9474,0.0,1.0,0.0,0.0,0.437,0.563,0.0,-0.4767,6,3,9,0,0,0,0,0,0,0,0,0,3,2
9475,0.0,1.0,0.0,0.0,0.661,0.339,0.0,-0.5994,3,3,6,0,0,0,0,0,0,0,0,0,1,1
9476,0.0,1.0,0.0,0.0,0.0,0.196,0.804,0.6249,4,3,7,0,0,1,0,0,0,0,0,0,1,5
9477,0.0,1.0,0.0,0.0,0.0,0.638,0.362,0.6077,10,3,13,0,0,1,0,0,0,0,0,0,1,5
9478,0.0,1.0,0.0,0.0,0.0,0.455,0.545,0.6988,7,3,10,0,0,0,0,0,0,2,0,0,1,5
9479,0.0,1.0,0.0,0.0,0.0,0.508,0.492,0.4404,4,3,7,0,0,0,0,0,0,0,0,2,1,5
9480,0.0,1.0,0.0,0.0,0.0,0.408,0.592,0.4404,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9481,0.0,1.0,0.0,0.0,0.0,0.323,0.677,0.6369,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9482,0.0,1.0,0.0,0.0,0.0,0.268,0.732,0.8979,7,3,10,0,0,0,0,0,0,0,0,0,1,5
9483,0.0,1.0,0.0,0.0,0.0,0.674,0.326,0.4404,8,3,11,0,0,0,0,0,0,0,0,0,1,5
9484,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9485,0.0,1.0,0.0,0.0,0.0,0.238,0.762,0.4939,2,3,5,0,0,0,0,0,0,0,0,0,1,5
9486,0.0,1.0,0.0,0.0,0.0,0.334,0.666,0.7178,5,3,8,0,0,0,0,0,0,0,0,0,1,5
9487,0.0,1.0,0.0,0.0,0.0,0.508,0.492,0.4404,4,3,7,0,0,0,0,0,0,0,0,0,1,5
9488,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,6,0,0,0,0,0,0,0,0,2,1,5
9489,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6,3,9,0,0,0,0,0,0,0,0,0,1,1
9490,0.0,1.0,0.0,0.0,0.0,0.185,0.815,0.6588,3,3,6,0,0,0,0,0,0,1,0,3,1,5
9491,0.0,1.0,0.0,0.0,0.872,0.128,0.0,-0.927,8,3,11,0,0,1,0,0,0,0,0,0,1,1
9492,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3,8,0,0,0,0,0,0,2,0,0,1,5
9493,0.0,1.0,0.0,0.0,0.0,0.208,0.792,0.5859,2,3,5,0,0,0,0,0,0,0,0,0,1,5
9494,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,3,5,0,0,0,0,0,0,0,0,0,1,1
9496,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,3,5,0,0,0,0,0,0,0,0,2,1,5
9497,0.0,1.0,0.0,0.0,0.0,0.286,0.714,0.8164,9,3,12,0,0,0,0,0,0,3,0,0,1,5
9498,0.0,1.0,0.0,0.0,0.0,0.211,0.789,0.9041,7,3,10,0,0,0,0,0,0,1,0,0,1,5
9499,0.0,1.0,0.0,0.0,0.0,0.313,0.687,0.6588,4,3,7,0,0,0,0,0,0,1,0,0,1,5
9500,0.0,1.0,0.0,0.0,0.0,0.417,0.583,0.4199,4,3,7,0,0,0,0,0,0,1,0,0,1,5
9501,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3,8,0,0,0,0,0,0,1,0,0,2,5
9502,0.0,1.0,0.0,0.0,0.0,0.365,0.635,0.539,3,3,6,0,0,0,0,0,0,0,0,0,2,5
9503,0.0,1.0,0.0,0.0,0.0,0.633,0.367,0.4404,7,3,10,0,0,0,0,0,0,0,0,0,1,5
9504,0.0,1.0,0.0,0.0,0.0,0.423,0.577,0.6249,4,3,7,0,0,0,0,0,0,0,0,0,3,4
9505,0.0,1.0,0.0,0.0,0.0,0.213,0.787,0.5719,2,3,5,0,0,0,0,0,0,0,0,3,1,5
9506,0.0,1.0,0.0,0.0,0.494,0.353,0.153,-0.4404,7,3,10,0,0,0,0,0,0,0,0,0,1,5
9507,0.0,1.0,0.0,0.0,0.524,0.476,0.0,-0.296,4,3,7,0,0,0,0,0,0,0,0,0,1,5
9508,0.0,1.0,0.0,0.0,0.0,0.444,0.556,0.3612,4,3,7,0,0,0,0,0,0,0,0,0,1,5
9509,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3,8,0,0,0,0,0,0,0,0,2,1,4
9511,0.0,1.0,0.0,0.0,0.0,0.417,0.583,0.4215,3,3,6,3,0,0,0,0,0,0,0,0,1,5
9512,0.0,1.0,0.0,0.0,0.0,0.408,0.592,0.4404,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9513,0.0,1.0,0.0,0.0,0.0,0.61,0.39,0.4927,6,3,9,0,0,0,0,0,0,0,0,2,1,5
9514,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18,3,21,0,0,0,0,0,0,16,0,0,1,1
9515,0.0,1.0,0.0,0.0,0.0,0.463,0.537,0.7003,7,3,10,0,0,0,0,0,0,0,0,0,1,5
9516,0.0,1.0,0.0,0.0,0.0,0.328,0.672,0.6249,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9517,0.0,1.0,0.0,0.0,0.0,0.484,0.516,0.4927,4,3,7,0,0,0,0,0,0,0,0,2,1,5
9518,0.0,1.0,0.0,0.0,0.0,0.159,0.841,0.6486,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9519,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,3,5,0,0,0,0,0,0,0,0,0,1,1
9520,0.0,1.0,0.0,0.0,0.0,0.328,0.672,0.6249,4,3,7,1,0,0,0,0,0,0,0,2,1,5
9521,0.0,1.0,0.0,0.0,0.872,0.128,0.0,-0.927,8,3,11,0,0,1,0,0,0,0,0,0,1,1
9522,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6,3,9,0,0,0,0,0,0,0,0,0,1,1
9523,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3,8,0,0,0,0,0,0,3,0,0,1,1
9524,0.0,1.0,0.0,0.0,0.0,0.463,0.537,0.54,5,3,8,0,0,0,0,0,0,1,0,0,1,5
9525,0.0,1.0,0.0,0.0,0.0,0.517,0.483,0.4215,4,3,7,0,0,0,0,0,0,0,0,0,1,5
9526,0.0,1.0,0.0,0.0,0.0,0.185,0.815,0.6588,3,3,6,0,0,0,0,0,0,1,0,3,1,5
9527,0.0,1.0,0.0,0.0,0.0,0.149,0.851,0.6908,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9528,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,6,0,0,0,0,0,0,0,0,2,1,5
9529,0.0,1.0,0.0,0.0,0.0,0.408,0.592,0.4404,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9530,0.0,1.0,0.0,0.0,0.0,0.345,0.655,0.6908,5,3,8,0,0,0,0,0,0,0,0,0,1,5
9531,0.0,1.0,0.0,0.0,0.278,0.253,0.468,0.3612,5,3,8,0,0,0,0,0,0,0,0,2,1,5
9532,0.0,1.0,0.0,0.0,0.0,0.58,0.42,0.4404,5,3,8,0,0,0,0,0,0,0,0,0,1,5
9533,0.0,1.0,0.0,0.0,0.0,0.331,0.669,0.844,6,3,9,0,0,0,0,0,0,0,0,0,1,5
9534,0.0,1.0,0.0,0.0,0.0,0.417,0.583,0.4215,3,3,6,0,0,0,0,0,0,0,0,3,1,5
9535,0.0,1.0,0.0,0.0,0.0,0.583,0.417,0.5542,7,3,10,0,0,0,0,0,0,0,0,0,1,5
9536,0.0,1.0,0.0,0.0,0.672,0.328,0.0,-0.8481,7,3,10,0,0,0,0,0,0,0,0,0,1,1
9537,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8402,3,3,6,1,0,0,0,0,0,0,0,0,1,5
9538,0.0,1.0,0.0,0.0,0.423,0.577,0.0,-0.296,5,3,8,0,0,0,0,0,0,0,0,2,1,5
9539,0.0,1.0,0.0,0.0,0.0,0.393,0.607,0.7328,6,3,9,0,0,0,0,0,0,0,0,0,1,5
9540,0.0,1.0,0.0,0.0,0.0,0.472,0.528,0.6808,8,3,11,0,0,0,0,0,0,0,0,2,1,5
9541,0.0,1.0,0.0,0.0,0.0,0.323,0.677,0.6369,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9542,0.0,1.0,0.0,0.0,0.0,0.471,0.529,0.6696,9,3,12,0,0,0,0,0,0,1,0,0,1,5
9544,0.0,1.0,0.0,0.0,0.0,0.641,0.359,0.4215,6,3,9,0,0,0,0,0,0,0,0,0,1,5
9545,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6,3,9,0,0,0,0,0,0,0,0,2,1,5
9546,0.0,1.0,0.0,0.0,0.0,0.423,0.577,0.6249,4,3,7,0,0,0,0,0,0,0,0,0,3,4
9547,0.0,1.0,0.0,0.0,0.0,0.309,0.691,0.7717,5,3,8,0,0,0,0,0,0,0,0,0,1,5
9548,0.0,1.0,0.0,0.0,0.0,0.323,0.677,0.6369,4,3,7,0,0,0,0,0,0,0,0,0,1,5
9549,0.0,1.0,0.0,0.0,0.0,0.417,0.583,0.4215,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9550,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9551,0.0,1.0,0.0,0.0,0.661,0.339,0.0,-0.5994,3,3,6,0,0,0,0,0,0,0,0,0,1,1
9552,0.0,1.0,0.0,0.0,0.0,0.233,0.767,0.8718,7,3,10,0,0,0,0,0,0,1,0,2,1,5
9553,0.0,1.0,0.0,0.0,0.0,0.417,0.583,0.6369,4,3,7,0,0,0,0,0,0,0,0,0,1,5
9554,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6,3,9,1,0,0,0,0,0,2,0,0,2,5
9555,0.0,1.0,0.0,0.0,0.0,0.251,0.749,0.7163,7,3,10,0,0,0,0,0,0,3,0,2,1,5
9556,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4,3,7,0,0,0,0,0,0,0,0,2,1,4
9557,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4,3,7,0,0,0,0,0,0,0,0,2,2,5
9558,0.0,1.0,0.0,0.0,0.0,0.114,0.886,0.8316,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9559,0.0,1.0,0.0,0.0,0.0,0.328,0.672,0.6249,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9560,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9561,0.0,1.0,0.0,0.0,0.0,0.492,0.508,0.4753,5,3,8,0,0,0,0,0,0,1,0,0,1,5
9562,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,6,0,0,0,0,0,0,0,0,0,6,1
9563,0.0,1.0,0.0,0.0,0.0,0.492,0.508,0.4754,4,3,7,0,0,0,0,0,0,0,0,0,1,5
9564,0.0,1.0,0.0,0.0,0.0,0.417,0.583,0.4215,3,3,6,0,0,0,0,0,0,0,0,0,1,5
9565,0.0,1.0,0.0,0.0,0.0,0.423,0.577,0.6249,4,3,7,0,0,0,0,0,0,0,0,0,1,5
9566,0.0,1.0,0.0,0.0,0.0,0.633,0.367,0.4404,7,3,10,0,0,0,0,0,0,0,0,2,1,5
9567,0.0,1.0,0.0,0.0,0.0,0.572,0.428,0.5777,7,3,10,0,0,0,0,0,0,0,0,2,1,5
9568,0.0,1.0,0.0,0.0,0.425,0.575,0.0,-0.5719,7,3,10,0,0,0,0,0,0,0,0,0,1,1
9569,0.0,1.0,0.0,0.0,0.0,0.506,0.494,0.5994,5,3,8,0,0,0,0,0,0,0,0,3,1,5
9570,0.0,1.0,0.0,0.0,0.455,0.545,0.0,-0.3612,4,3,7,0,0,0,0,0,0,0,0,0,1,1
9571,0.0,1.0,0.0,0.0,0.0,0.58,0.42,0.4404,5,3,8,0,0,0,0,0,0,0,0,3,1,5
9573,0.0,1.0,0.0,0.0,0.0,0.633,0.367,0.4404,7,3,10,0,0,0,0,0,0,0,0,2,2,5
9574,0.0,1.0,0.0,0.0,0.0,0.423,0.577,0.6249,4,3,7,0,0,0,0,0,0,0,0,3,1,5
9575,0.0,1.0,0.0,0.0,0.0,0.377,0.623,0.5106,4,3,7,0,0,0,0,0,0,0,0,0,1,5
9577,0.0,1.0,0.0,0.0,0.577,0.423,0.0,-0.6249,5,3,8,0,0,0,0,0,0,0,0,0,1,1
9578,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4,3,7,0,0,0,0,0,0,0,0,3,1,5
9579,0.0,1.0,0.0,0.0,0.0,0.428,0.572,0.8414,8,3,11,0,0,0,0,0,0,0,0,0,1,5
9580,0.0,1.0,0.0,0.0,0.0,0.215,0.785,0.8074,4,3,7,0,0,0,0,0,0,0,0,3,1,5
9581,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7184,2,3,5,0,0,0,0,0,0,0,0,0,1,5
9582,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3,8,0,0,0,0,0,0,0,0,0,1,1
9583,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,3,5,0,0,0,0,0,0,0,0,3,1,5
9584,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3,8,0,0,0,0,0,0,0,0,0,1,1
9585,0.0,1.0,0.0,0.0,0.0,0.568,0.432,0.5859,6,3,9,0,0,0,0,0,0,0,0,0,1,1
9586,0.0,1.0,0.0,0.0,0.0,0.58,0.42,0.4404,5,3,8,0,0,0,0,0,0,0,0,0,1,5
9587,0.0,1.0,0.0,0.0,0.425,0.575,0.0,-0.5719,7,3,10,0,0,0,0,0,0,0,0,0,1,1
9588,0.0,1.0,0.0,0.0,0.0,0.242,0.758,0.7408,5,3,8,1,0,0,0,0,0,0,0,0,1,5
9589,0.0,1.0,0.0,0.0,0.0,0.385,0.615,0.4926,4,3,7,0,0,0,0,0,0,1,0,3,1,5
9590,0.0,1.0,0.0,0.0,0.59,0.41,0.0,-0.6971,7,3,10,0,0,0,0,0,0,0,0,0,1,1
9591,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3,8,0,0,0,0,0,0,0,0,3,1,5
